,tweets,id,date,source,likes,retweets
1055,"If you’ve recently returned from China, know the symptoms of #2019nCoV. These include mild to severe respiratory illness with 
• Fever
• Cough
• Shortness of breath.
See https://t.co/ehL8kmRHaN https://t.co/iU7hpV8fIO",1227018608712093696,2020-02-10 23:56:47,Twitter for Android,0,318
1056,"DOH ANSWERED NCOV-RELATED QUESTIONS LAST NIGHT IN THE BOTTOMLINE. HERE'S A DIGESTED THREAD OF ANSWERS: 

#FactsNotFear #nCoV2019",1227018582262857728,2020-02-10 23:56:41,Twitter for iPhone,0,12992
1057,"In times of crises (nCoV and Taal), our government is still fucking us over. Their latest attempt is the quo warranto to close ABS-CBN. We must not let them get away with it. Let us help defend press freedom and our right to know. Let our voices be heard!

#NoToABSCBNShutDown ✊🏼",1227018560943210496,2020-02-10 23:56:36,Twitter for Android,0,256
1058,"🚨🚨🚨🚨🚨🚨

South China Morning Post Coronavirus Update

42759 confirmed 'cases'
1013 confirmed deaths
3344 'recovered'

#冠状病毒
#WuhanAcuteRespiratorySyndrome
#CoronaVirus
#WuhanFlu
#nCoV

https://t.co/OKhwX8zGtC https://t.co/rIRmvnHVmY",1227018550671527937,2020-02-10 23:56:34,Twitter Web App,2,2
1059,"Honored to appear today on NPR affiliate @KUOW in Seattle to discuss international, national and state quarantine and social distancing measures in response to 2019-nCoV. https://t.co/DfPv8zcmko",1227018507004440576,2020-02-10 23:56:23,Twitter for iPhone,3,1
1060,"DOH ANSWERED NCOV-RELATED QUESTIONS LAST NIGHT IN THE BOTTOMLINE. HERE'S A DIGESTED THREAD OF ANSWERS: 

#FactsNotFear #nCoV2019",1227018490801844224,2020-02-10 23:56:19,Twitter for Android,0,12992
1061,nCoV = no cash on valentines https://t.co/DM0QKIjZK2,1227018458304409601,2020-02-10 23:56:12,Twitter for Android,0,278
1062,"New report available: 
The effect of travel restrictions on the spread of the 2019 novel coronavirus (2019-nCoV) outbreak

https://t.co/4wsf31qW8O
(Soon also on medrxiv) https://t.co/2Kf48hYKnu",1227018430743797760,2020-02-10 23:56:05,Twitter Web App,0,100
1063,"#WuhanCoronavirus Latest worldwide cases.
Updated 8:45 pm, Monday, 10 February 2020 (SGT)

#NovelCoronavirus #Coronavirus #CoronavirusOutbreak #nCoV2020 #nCoV2019 #nCoV https://t.co/vcoKbKTjPy",1227018425014161408,2020-02-10 23:56:04,Twitter for Android,0,35
1064,"@UreshP @jenniferatntd i was living in asia at that time, too. i remember being worried about SARS but not like i am about NCOV. i just happened to see this chart a minute ago. it’s from nomura, apparently. https://t.co/CViL5HnnVB",1227018422879424513,2020-02-10 23:56:03,Twitter Web App,0,1
1065,"From @MRC_Outbreak on CFR:
-can be a period of 2-3 weeks b/w case developing sx, detection, reporting &amp; observing final clinical outcome
-dividing cumulative reported deaths by reported cases underestimates CFR among these cases early in an epidemic
https://t.co/KT652xgOVO",1227018414939570176,2020-02-10 23:56:01,Twitter Web App,0,8
1066,"2019-NCOV BIOWEAPON BLACK SWAN?

In an Indian study, features seen in the HIV-1 virus were present in 2019-nCoV but are not present in other coronaviruses &amp; “unlikely to be fortuitous in nature”. The paper was withdrawn due to pressure from the CPC.

https://t.co/Rrx8pnBeyF https://t.co/uDXPwHjFmG",1227018411923968001,2020-02-10 23:56:00,Twitter for iPhone,0,6
1067,"I attended a briefing on the U.S. public health agencies’ response to the coronavirus outbreak.  For more information on how to identify symptoms and take precautions to prevent the spread of the virus, please visit the CDC’s website: 

https://t.co/TSn4IdzsHq",1227018405011697665,2020-02-10 23:55:59,Twitter for Android,0,120
1068,"I attended a briefing on the U.S. public health agencies’ response to the coronavirus outbreak.  For more information on how to identify symptoms and take precautions to prevent the spread of the virus, please visit the CDC’s website: 

https://t.co/TSn4IdzsHq",1227018400637112325,2020-02-10 23:55:58,Twitter for iPhone,0,120
1069,"#FindQiushi #ChenQiushi #Lawyer and #Journalist is still missing 
#WuhanCoronavirus #nCoV_2019 #China #CoronaVirusOutbreak https://t.co/i347wrvO1t",1227018323457605634,2020-02-10 23:55:39,Twitter Web App,0,8
1070,The Chinese Communist Party is silencing journalists... #coronavirus #2019_nCov #nCoV2019 #nCoV19 #nCoV #nCoV2020 #broitsjusttheflu #wildfire https://t.co/BvyljeJ0kM,1227018304994209792,2020-02-10 23:55:35,Twitter for iPhone,0,3
1071,"Does it seem strange to anyone that right around time US getting ready to invade Middle East over the yrs, a #CoronaVirus outbreak occurs?

2003 SARS-CoV - Iraq
2012 MERS-CoV - Iraq 
2019 nCoV - Iran?

Probably total coincidence, but why always a CoV?
Do they eat bats in ME too? https://t.co/Do8yKY15jS",1227018285390192642,2020-02-10 23:55:30,Twitter for iPhone,0,11
1072,"Up to 43k confirmed cases of 2019-nCoV, recoveries are now 4x of deaths. Recoveries continue to climb slowly in comparison to deaths. Again, the recoveries of people who got tested and went home without followup are not counted in these numbers. These recovered in hospital.",1227018284542853121,2020-02-10 23:55:30,Twitter Web App,0,0
1073,"China nCoV cases top 40,000, with more tied to French cluster https://t.co/bBmX0RYhwT. Pretty ironic that the #2019nCoV cluster in a French ski resort is in a town roughly translated as “contamination”.",1227018282261151746,2020-02-10 23:55:30,Twitter Web App,0,10
1074,"Cruise ship off Japan continues to quarantine thousands, w 130 people now w/ nCoV --greatest concentration of persons w nCoV outside of China. This approach is not ethical or effective, passengers should be let off ship and quarantined in another safer location (8/x)",1227018280919060483,2020-02-10 23:55:29,Twitter for Android,0,85
1075,"The median of incubation period for #nCoV is 3 days but could be as long as 24 days, per research from Chinese leading expert Zhong Nanshan and his team. (N=1099 patients from 552 hospitals)

https://t.co/KVxeNQe28L",1227018253009993729,2020-02-10 23:55:23,Twitter for Android,0,92
1076,"Impressive tool by @jdatap  - ""An open-source nCov-2019 tracker"". Great to see #rstats tools deployed in this #2019nC0V outbreak. 
cc. @ZulmaCucunuba @CienciaAbiertaL @leosbastos @drrachellowe @cugartegil @TropicalesUPCH 
https://t.co/80emeeUX8G",1227018225742942208,2020-02-10 23:55:16,Twitter for iPhone,0,11
1077,Hard-hit Hubei province reports 103 new deaths. #coronavirus #nCoV  https://t.co/c0JGSqh1lz,1227018221389135872,2020-02-10 23:55:15,Twitter for Android,0,20
1078,"Merchants always get great ideas.  

The take away window of a restaurant in Beijing starts ""no-touch"" service in the first working day. Ways to beat #nCoV #coronavirus spread. https://t.co/qJZ9ilNaW6",1227018213533212673,2020-02-10 23:55:13,Twitter for Android,0,7
1079,"Disinfecting the whole city.

A truck is driving around Wuhan and spraying the streets with disinfectant. The number of fatalities from the new #coronavirus epidemic jumped to 1,011 in China. | China Daily via @Reuters #nCoV https://t.co/xQMIxB2DQV",1227018205845082112,2020-02-10 23:55:11,Twitter Web App,0,39
1080,"DOH ANSWERED NCOV-RELATED QUESTIONS LAST NIGHT IN THE BOTTOMLINE. HERE'S A DIGESTED THREAD OF ANSWERS: 

#FactsNotFear #nCoV2019",1227018192452612096,2020-02-10 23:55:08,Twitter for Android,0,12992
1081,"Shocking video: #Chinese police dragged this woman out of her car because of #coronavirus. She cries, screams and fights back. Suddenly she stops reacting. Unclear why! Unclear if she died

#China #Wuhan #WuhanCoronavius #CoronavirusOutbreak #coronaviruschina #nCoV #nCoV19 #Trump https://t.co/XbKGUVJqi2",1227018181316726784,2020-02-10 23:55:05,Twitter for iPhone,0,216
1082,"Cruise ship off Japan continues to quarantine thousands, w 130 people now w/ nCoV --greatest concentration of persons w nCoV outside of China. This approach is not ethical or effective, passengers should be let off ship and quarantined in another safer location - @T_Inglesby https://t.co/hsnFT0hVLY",1227018146659340289,2020-02-10 23:54:57,Twitter Web App,0,30
1083,"As of 23:30 February 10th (GMT) there have been 42,729 confirmed cases of 2019-nCoV #coronavirus worldwide. That is up by 2595 in the last 24 hours.

The death toll from the new coronavirus has risen to 1013, up by 109 in the last 24 hours. https://t.co/ci4Wy0ug5Z",1227018087586770945,2020-02-10 23:54:43,Twitter Web App,0,25
1084,"DOH ANSWERED NCOV-RELATED QUESTIONS LAST NIGHT IN THE BOTTOMLINE. HERE'S A DIGESTED THREAD OF ANSWERS: 

#FactsNotFear #nCoV2019",1227018083769843714,2020-02-10 23:54:42,Twitter for iPhone,0,12992
1085,"@UreshP @jenniferatntd i was living in asia at that time, too. i remember being worried about SARS but not like i am about NCOV. i just happened to see this chart a minute ago. it’s from nomura, apparently. https://t.co/CViL5HnnVB",1227018042611126272,2020-02-10 23:54:32,Twitter for iPhone,1,1
1086,"25 Americans Quarantined On Cruise Ship Now Infected Authorities Have Only Tested 435 People Out Of 3,700 And Only Those Symptomatic Are Being Tested!

https://t.co/hmVuY4Fvzd",1227018029441044480,2020-02-10 23:54:29,Twitter Web App,0,0
1087,"This is how Xi’an looks in its fight against #nCoV, as people are encouraged to stay indoors. Its solemn beauty remains and awaits the time when the fight is over and its hustle and bustle returns. https://t.co/O7tNKvHY2I",1227017996813529088,2020-02-10 23:54:21,Twitter for Android,0,13
1088,"Dead bodies, taken straight from apartment to be cremated, by crematorium van. Escorted by #China cops.
These cases probably do not add to official death toll of #coronavirus. As no autopsy is done, will not be tested for #2019_nCoV. https://t.co/HMMSKDXyXI",1227017993386807296,2020-02-10 23:54:21,Twitter for iPhone,0,135
1089,"Super spreaders could make #coronavirus outbreak harder to contain. Highly contagious NCoV carriers known as “super spreaders” could make the new outbreak more unpredictable — and tougher to contain — as it fans out across the globe, experts said. https://t.co/sl54bXQjXA",1227017972268466176,2020-02-10 23:54:16,Twitter for iPhone,0,115
1090,"17/ Preliminary estimate of case fatality ratio suggests CRF #2019nCoV at 1.5% (0.1%-6.6%) 

""While there remains considerable uncertainty, CFR is higher than what is observed for seasonal influenza, but lower than SARS or MERS."" @C_Althaus 

https://t.co/4phAM4egt5",1227017947513860102,2020-02-10 23:54:10,Tweetbot for iΟS,0,22
1091,"#hk - Medical source said two #nCoV cases were found at a residential building in Tsing Yi, involving two flats on different floors with shared drainage. Centre for Health Protection to meet press in 20 mins.",1227017939494330368,2020-02-10 23:54:08,Twitter for Android,0,113
1092,"Disinfecting the whole city.

A truck is driving around Wuhan and spraying the streets with disinfectant. The number of fatalities from the new #coronavirus epidemic jumped to 1,011 in China. | China Daily via @Reuters #nCoV https://t.co/xQMIxB2DQV",1227017924847603712,2020-02-10 23:54:04,Twitter for Android,0,39
1093,"Cruise ship off Japan continues to quarantine thousands, w 130 people now w/ nCoV --greatest concentration of persons w nCoV outside of China. This approach is not ethical or effective, passengers should be let off ship and quarantined in another safer location - @T_Inglesby https://t.co/hsnFT0hVLY",1227017921425215494,2020-02-10 23:54:04,Twitter Web App,0,30
1094,"A huge THANK YOU🙏 for your support for our SCDF paramedics and staff during this nCoV situation. Special shout-out to the kind souls who came to our fire stations yesterday to pass some Milo cartons. You're the real MVP 🙌

#SGUnited #SingaporeTogether https://t.co/x7w6OQS1sC",1227017869277442048,2020-02-10 23:53:51,Twitter for iPhone,0,296
1095,"Cruise ship off Japan continues to quarantine thousands, w 130 people now w/ nCoV --greatest concentration of persons w nCoV outside of China. This approach is not ethical or effective, passengers should be let off ship and quarantined in another safer location - @T_Inglesby https://t.co/hsnFT0hVLY",1227017866874146816,2020-02-10 23:53:51,Twitter for iPhone,0,30
1096,"Cruise ship off Japan continues to quarantine thousands, w 130 people now w/ nCoV --greatest concentration of persons w nCoV outside of China. This approach is not ethical or effective, passengers should be let off ship and quarantined in another safer location - @T_Inglesby https://t.co/hsnFT0hVLY",1227017866324537344,2020-02-10 23:53:50,Twitter for iPhone,0,30
1097,"Of the total 42,760 persons around the world (42,299 in China) who have been infected with 2019-nCoV and treated, 4097 have been discharged and 1,013 have died. That leaves 37,650 pts still hospitalized. #coronavirus https://t.co/AYvsiIYTdi",1227017863220867074,2020-02-10 23:53:50,Twitter for iPad,0,37
1098,The Chinese Communist Party is silencing journalists... #coronavirus #2019_nCov #nCoV2019 #nCoV19 #nCoV #nCoV2020 #broitsjusttheflu #wildfire https://t.co/BvyljeJ0kM,1227017841943220224,2020-02-10 23:53:45,Twitter for iPhone,0,3
1099,"Had a very concerning chat with a hospital exec recently about preparedness for nCoV. 

US hospitals nowhere near ready for conditions like we're seeing in China. Neither are those in the developing world. 

If anything, this NYT report may be too rosy.
https://t.co/TqllwoURBe",1227017803070394369,2020-02-10 23:53:35,Twitter for iPhone,0,71
1100,"#WuhanCoronavirus Latest worldwide cases.
Updated 8:45 pm, Monday, 10 February 2020 (SGT)

#NovelCoronavirus #Coronavirus #CoronavirusOutbreak #nCoV2020 #nCoV2019 #nCoV https://t.co/vcoKbKTjPy",1227017786209079302,2020-02-10 23:53:31,Twitter for iPhone,0,35
1101,"China Wuhan coronavirus updates: 2019-nCoV deaths, spread, symptoms - Business Insider https://t.co/ZfCjeLXCWS",1227017759927808000,2020-02-10 23:53:25,Twitter for Android,0,0
1102,"@lindarchilders @atrupar it’s true, most coronaviruses, like those that cause the cold, degrade relatively quickly in hotter and more humid conditions. We don’t know enough about nCoV-19 to say for sure, but if it’s like most others, infection rates will decrease.",1227017747306967040,2020-02-10 23:53:22,Twitter Web App,1,0
1103,"This whole thread makes me ill, and it ain't 2019-nCoV... https://t.co/PgvO4OtEL9",1227017744681332736,2020-02-10 23:53:21,TweetDeck,1,0
1104,Phylodynamic estimation of incidence and prevalence of novel coronavirus (nCoV) infections through time https://t.co/yotn6YFi0L,1227017742563323905,2020-02-10 23:53:21,IFTTT,4,1
1105,"A new coronavirus rattles China and threatens to become a global pandemic.

CSIS experts weigh in on the global health security, economic, and political implications of the cascading outbreak of 2019-nCoV: https://t.co/468Au3FQPl https://t.co/06HEuMRknY",1227017736586514432,2020-02-10 23:53:19,Twitter for Android,0,12
1106,"If you’ve recently returned from China, know the symptoms of #2019nCoV. These include mild to severe respiratory illness with
• Fever
• Cough
• Shortness of breath.

See https://t.co/398X3CGPWx https://t.co/XMAnE6DrHr",1227017713727557632,2020-02-10 23:53:14,Twitter Web App,0,42
1107,"ncov 

no cash on valentines",1227017702608293889,2020-02-10 23:53:11,Twitter for Android,0,698
1108,"DOH ANSWERED NCOV-RELATED QUESTIONS LAST NIGHT IN THE BOTTOMLINE. HERE'S A DIGESTED THREAD OF ANSWERS: 

#FactsNotFear #nCoV2019",1227017670970630145,2020-02-10 23:53:04,Twitter for Android,0,12992
1109,"Great opinion piece from Gabriel Leung (@gmleunghku), Dean of Medicine at the University of Hong Kong, about the current state of outstanding questions regarding 2019-nCoV heading into the next urgent WHO meeting on Tuesday: https://t.co/qckodEN9KY",1227017667745341440,2020-02-10 23:53:03,Twitter for iPhone,3,0
1110,"LOOK: The number of confirmed cases of the 2019 novel coronavirus Acute Respiratory Disease (2019-nCoV ARD) has climbed to 42,763 with 1,013 deaths as of 7:40 a.m., February 11, 2020 (local time). https://t.co/ZU5ylOxxX3",1227017658404605952,2020-02-10 23:53:01,Twitter for iPhone,0,3
1111,@mama_gts @BNODesk @lauferlaw Countries don't shut down borders and forcibly quarantine people for the flu because it's not a superbug killer like this novel coronavirus. The transmission factor and mortality rate of nCov is way higher than the flu.,1227017631468675072,2020-02-10 23:52:54,Twitter for Android,0,1
1112,"• Total Cases = 42,760
• Total Death = 1,013
• Death Rate = 2.4%
• Transmission Rate = 3 - 4
• Cases in Critical Condition = 6,494 (15%)
• Total Recovered = 4,097 (9.6%)

#CoronaVirus #CoronaVirusOutbreak
#2019_nCoV #2019nCoV #nCoV2019
#NovelCoronavirusPneumonia #NCP",1227017610975379458,2020-02-10 23:52:49,Twitter Web App,0,5
